c1,c2,c26,c27,c28,c29,c30,c31,c32,c33,c39,c139,c142,c143,c155,c157,c158,c160,c161,c162,c163,c7,c8,c9,c10,c11,c12,c13,c15,c16,c17,c19,c20,c21,c22,c23,c34,c35,c36,c52,c241
43989,2,487.9580586,104.5411662,52.40764776,284.2574769,14.44621208,84.96147873,50.90766612,-68.20175463,0.540044918,16.2553123,60.8551803,51.25099897,18.5,28.5,20.7,800,350,150,50,2.200258136,20.26905959,10.37575324,0.669996564,59.06754407,11.10641525,36.0349387,1.527706639,20.49147361,28.31744211,16.2553123,8.382027911,10.65067835,5.74892381,42.58430883,0.224505577,1.348483763,0.049784453,6.54169974,2.325627866
43990,2,486.5681692,104.5486987,42.80355741,283.0458016,14.58193884,89.17684697,51.55358907,-67.90618481,0.540066408,16.381712,58.12786739,45.00012207,19,29,20.7,770,350,150,50,2.199539687,20.37595216,10.31313758,0.668740003,58.79795964,11.09316181,36.03068234,1.639928719,20.60316606,28.31953359,16.381712,8.57425547,10.36955759,5.825395173,42.57511467,0.224562856,1.354453576,0.050235123,6.731975673,2.244642589
43991,2,487.6407594,104.5423155,46.47334566,284.1866052,14.47410084,87.70522575,51.52165922,-67.91347452,0.540182836,16.63480665,59.23232841,47.17220938,19,29.1,20.7,760,350,150,90,2.203919587,20.3587832,10.26135061,0.663397828,58.59600845,11.13703081,36.11133002,1.649769576,20.73242063,28.33420618,16.63480665,8.617695301,10.29808225,6.014911992,42.4574506,0.224368861,1.349861431,0.050065651,6.754736117,2.28989269
43992,2,487.845681,104.5145508,47.05070996,285.3650789,14.60661892,87.76230852,51.01166231,-68.1219354,0.540136157,16.48625047,59.58741184,48.01446649,18.9,28.8,21.1,760,350,150,90,2.212301549,20.34171993,10.32516931,0.663996805,58.62311069,11.12727318,35.8906334,1.586443847,20.468889,28.84681567,16.48625047,8.548665696,10.07621381,6.063460805,42.8385432,0.224518887,1.351518933,0.050063245,6.997180971,2.299656516
43993,2,486.9166909,104.4568385,48.48318599,284.8719923,14.61788649,87.47446055,50.78539051,-68.20704017,0.540112137,16.12777898,60.11479153,49,19,28.8,21.3,750,350,150,90,2.222238698,20.246394,10.06946239,0.661378304,59.13584825,11.07805317,35.82555056,1.421519859,20.12957618,30.07199834,16.12777898,8.203854335,9.983548394,6.001238428,44.25949672,0.224323508,1.349997679,0.050155894,6.994411691,2.299073245
43994,2,487.4958749,104.463626,48.08458848,285.7111183,14.65572653,87.92143372,50.74927833,-68.23759781,0.540671668,16.60971623,60.1943671,48.87251048,18.6,28.5,20.6,750,350,150,90,2.20683846,20.48813549,10.21334559,0.670276231,59.69622653,11.15267602,35.96664028,1.673608298,20.02124488,28.2105511,16.60971623,8.389606942,10.02068355,6.033258975,43.43317388,0.225039608,1.357574615,0.050121521,7.21467694,2.278301831
43995,2,489.2269316,104.4461091,46.7868787,285.368698,14.57160467,84.64001044,50.35523357,-68.41358463,0.539191188,15.46046755,57.94214593,48.00001526,18.3,28.5,20.5,750,350,150,90,2.201801266,19.92884544,10.68384444,0.721935389,59.30754436,10.62873957,32.10078537,3.867021821,17.80292974,25.17247123,15.46046755,8.200815955,10.25771494,6.146026945,44.69689689,0.225022641,1.41332117,0.04972665,7.030744175,2.216023114
43996,2,489.015224,104.5324402,47.03698986,284.8625457,14.53607161,84.2495283,50.50723522,-68.33883613,0.539171425,15.91321048,57.87600636,48.00001526,18.4,29,20.8,800,360,150,60,2.196611199,20.00382471,9.99325494,0.705184265,59.15753625,10.61898515,32.64258904,3.751014948,18.01752982,25.63246256,15.91321048,8.965279303,10.65901403,6.037758992,44.40349807,0.224287327,1.39884695,0.050122232,7.136658002,2.219269538
43997,2,489.1192639,104.4642614,47.19772786,285.8595404,14.5639669,86.26048068,50.95566914,-68.1114622,0.541150273,16.84949685,58.99706541,48.00001526,18.5,28.5,20.6,800,360,190,65,2.20008729,20.28529534,9.204194774,0.643363687,59.47448956,11.20505397,36.33769986,1.937684422,19.81697629,27.10162216,16.84949685,9.032590787,10.22889676,5.122498093,43.18884601,0.224633846,1.363262586,0.049839877,7.246389608,2.243957191
43998,2,489.7142427,104.5004773,46.81227751,286.6080177,14.60604776,87.15495326,51.08963088,-68.08882798,0.539998343,16.56075488,59.2631835,48.00001526,18.4,28.5,20.6,800,370,200,60,2.183707936,20.40033712,9.602116489,0.657072107,59.85717421,11.39046422,36.4366054,1.617007763,19.68442066,26.41324758,16.56075488,5.997093207,9.728014822,3.240199105,43.43645449,0.225450479,1.371500121,0.050047929,7.047474594,2.238114855
43999,2,489.7988578,104.4870264,46.63045858,286.7201079,14.6301128,87.38699911,51.09656517,-68.08234143,0.534772034,16.85184767,59.27004979,48.00001526,18.4,29,20.6,800,370,200,60,2.174182197,20.31951295,9.709425346,0.651332623,59.2936527,11.35936568,36.28489063,1.518406175,19.94719332,26.14610085,16.85184767,6.818579539,9.928060028,2.801033499,42.36557843,0.225656217,1.354022068,0.050176133,7.085736563,2.260232784
44000,2,489.7786063,104.5063721,46.79162774,286.392205,14.59440166,86.62376181,50.48365631,-68.34386761,0.519523783,17.14431858,58.99934776,48.00001526,18.4,28.5,23.5,760,350,200,94,2.163962623,19.83264707,9.839432379,0.646884816,58.85754394,11.3348954,36.25236964,1.606854367,20.10271805,25.94807182,17.14431858,6.855675218,9.672456837,2.838416265,41.82425289,0.224582485,1.363475369,0.049844354,7.062075484,2.26675088
44001,2,489.1794109,104.4889241,47.12125628,284.5970171,14.51123873,84.57175072,50.27473252,-68.41584253,0.519449685,16.77253653,58.05122334,48.00001526,18.7,29,21.2,800,350,120,95,2.154624283,19.60948697,9.463917444,0.62737527,57.91995095,11.21777552,35.77130851,1.616843327,20.09480792,27.29294923,16.77253653,6.984935498,9.992969532,3.48596759,41.80621413,0.224057768,1.360211364,0.050308386,7.08835216,2.273707157
44002,2,488.563973,104.4045559,48.22408039,285.5275053,14.57087928,86.5885207,50.37961875,-68.40480189,0.482319816,15.40685821,59.6072928,48.80971798,18.6,29,21.3,800,350,150,95,2.190548484,19.97945667,9.174944255,0.640462129,58.26380028,11.08260464,35.30088098,1.356369214,20.0282524,30.38214285,15.40685821,6.33479752,9.607353047,3.613339503,43.57609639,0.225569213,1.385306309,0.051262121,6.789605663,2.313831237
44003,2,488.4996982,104.4741739,49.66728447,286.2182783,14.63048639,86.31253799,50.45316991,-68.35070373,0.480151311,15.53050866,60.18536824,49.95077625,18.4,29,21.3,800,380,118,48,2.185698133,19.73986719,9.295515153,0.637922039,58.27937375,11.12115442,35.24727873,1.519435738,20.20077331,30.85786808,15.53050866,7.159935152,9.442947298,4.184843292,43.41893295,0.225127711,1.372460695,0.049994589,7.359077387,2.333240969
44004,2,488.6319582,104.411412,48.66317144,285.3294756,14.53794029,85.83154645,50.53397175,-68.3274023,0.479781276,15.18021859,59.44986584,49.05596838,18.5,29,20.9,800,380,118,48,2.182882873,19.88820902,8.79144109,0.625923037,58.25207738,11.0745316,34.39221043,1.382707259,20.08587623,31.72423511,15.18021859,7.937567831,9.935609539,5.234051953,43.5800534,0.225113104,1.370425968,0.049995639,7.214500013,2.308839855
44005,2,488.9855008,104.5660819,48.66175194,285.647709,14.53913223,85.95316083,50.69981625,-68.2542181,0.480286167,14.70042928,59.51219506,49,18.1,29,20.6,800,380,118,48,2.189189793,19.94744793,8.466967346,0.623153733,58.35539437,11.02964263,33.90284042,1.355843474,19.61253168,32.71696885,14.70042928,7.272253912,10.27445549,5.550809477,45.13512963,0.225626569,1.365695556,0.049859538,6.994441946,2.306811808
44006,2,488.3205766,104.4776725,49.57721989,285.0745042,14.55971373,85.42167276,50.79056395,-68.22761678,0.479519009,15.06297172,59.65457181,49.69957107,18,29,20.6,800,380,118,48,2.199292504,19.95156898,8.060802083,0.610903277,58.49153312,11.08604542,34.21905174,1.553999598,19.95486794,33.13639481,15.06297172,7.442586275,10.259451,5.355659375,44.67307165,0.225583385,1.389657495,0.051029797,6.959718496,2.308007423
44007,2,488.5840283,104.4627576,50.2699872,285.7693657,14.59932534,86.03699951,51.35065957,-67.99475504,0.480431915,16.22055988,60.36408008,50.38456839,18,29,20.6,800,380,118,48,2.205011878,20.22268855,7.878719837,0.594775742,58.37993198,11.17305978,34.51035007,1.59599567,20.48060102,31.2238409,16.22055988,8.262299155,10.63394534,5.266158982,43.16326425,0.225213035,1.360936582,0.051006066,6.977529122,2.334826062
44008,2,488.6027861,104.4766272,52.4866032,286.7659164,14.64083094,86.24994849,51.86085661,-67.76888708,0.480128318,16.49614327,61.58621303,52,18,29,20.6,800,380,118,48,2.186898223,20.40132878,7.796886332,0.59235349,58.47970191,11.26100283,34.82559165,1.638536312,20.60689156,30.41469652,16.49614327,8.921521194,11.12668611,5.398676841,42.83436003,0.225107072,1.358844101,0.051128374,7.212109559,2.372388148
44009,2,488.6998629,104.4841603,52.12243301,287.3541313,14.72801729,86.63443717,52.24371179,-67.61021995,0.480001189,16.53001722,61.59185938,52,18,29,20.6,800,380,118,48,2.186784627,20.43953393,7.75914421,0.593857049,58.45982236,11.3471897,35.00514507,1.617865966,20.62140906,30.3084767,16.53001722,9.001854438,11.40954239,5.484826605,42.69889465,0.22191928,1.367168301,0.049994589,7.733466936,2.373542453
44010,2,488.6658294,104.4824774,52.44884317,286.5613041,14.64194384,86.01442003,52.09406301,-67.67076312,0.480018626,16.44794772,61.45112054,52,18,29,20.6,800,380,118,48,2.176755329,20.61009545,7.425970196,0.590576546,58.38769705,11.38564056,34.79041057,1.508395531,20.47116709,30.34096281,16.44794772,8.991959961,11.56235638,5.38358979,42.67811694,0.221086052,1.36300792,0.051128374,7.709452684,2.371445873
44011,2,488.0469887,104.4120715,53.00696764,285.0768053,14.54475733,84.74786471,51.45204018,-67.94930051,0.479612614,16.26956259,61.04302598,52.00921352,18.2,29,20.6,800,360,175,95,2.134232722,20.42083517,7.405345928,0.586110356,58.36458113,11.40732304,34.57324586,1.698067966,20.54368346,30.76154759,16.26956259,8.677938554,11.36244056,5.597348668,42.87343766,0.216872024,1.355179123,0.05119083,7.605579258,2.360247083
44012,2,487.7363189,104.5179422,53.00696764,286.0502818,14.68656164,83.78801693,50.46553257,-68.3940606,0.481285288,14.93656215,62.36599013,52.82296924,18.4,29,20.4,800,360,200,65,2.145396044,20.65695159,7.624953699,0.604649151,58.52634753,11.23297352,33.67555277,1.578123397,19.97116085,30.37004288,14.93656215,5.856596965,8.481674136,4.955855099,44.75716499,0.222721922,1.366323231,0.049859538,7.25078572,2.397974153
44013,2,488.4695495,104.5533744,53.79641915,286.576532,14.69512381,82.86160444,49.76548214,-68.68448368,0.479323698,14.73103426,63.12911617,52.39180319,18.5,29,20.6,800,360,200,70,2.085923523,20.44150538,7.589281176,0.607617312,59.89804159,11.39539932,34.24237182,1.556981638,20.05296803,29.20681692,14.73103426,4.850097327,8.157092867,4.099734397,45.39790572,0.224459856,1.368815847,0.049994589,7.297687406,2.365074088
44014,2,490.7924742,104.4962027,53.00696764,287.7690099,14.61421769,81.10163162,49.21493211,-68.92210922,0.480398147,14.81693014,62.32632593,51.04738104,18.3,29,21,800,360,200,70,2.068286542,20.12172133,7.35433963,0.588821769,59.7783341,11.40462248,33.7412315,1.689364032,20.51174292,29.5962967,14.81693014,4.754986562,8.525207325,4.016347833,44.35311958,0.223667077,1.353853116,0.049994589,7.428187285,2.340843869
44015,2,493.9822367,104.4390946,53.00696764,290.2493687,14.60840893,81.43953333,49.41751346,-68.83250419,0.4798995,15.23912067,61.96512195,51.96387616,18.2,29,20.5,800,400,200,90,2.072825134,20.34008241,6.964938499,0.590735587,60.06827209,11.51786471,34.85132547,1.721605384,20.923672,29.76307662,15.23912067,4.831257985,8.943638584,4.060002674,44.16782606,0.22452125,1.353066935,0.049980158,7.576440221,2.313146022
44016,2,494.9236786,104.5006157,53.58869594,291.8228477,14.63140826,82.1739138,49.52001705,-68.80404993,0.48017864,16.22988434,63.26583281,52,18.1,29,20.3,800,400,200,90,2.093114644,20.79506281,7.111739504,0.590376266,59.93632336,11.54160715,34.89050572,1.762038683,21.17220133,28.00605205,16.22988434,5.470224203,9.272813768,4.169391697,43.25327883,0.226588462,1.363888819,0.050159252,7.951427905,2.37902011
44017,2,493.4852651,104.4828101,53.8159937,290.2478206,14.65534961,80.47976927,49.35392259,-68.85780162,0.479804043,16.62856233,63.59654556,53.00004578,18.2,29,20.3,800,400,200,90,2.082530144,20.73179153,6.970911267,0.585896394,59.69766717,11.59328158,35.07664432,1.759245464,21.13223114,27.16986769,16.62856233,5.772515082,9.443554172,4.204667337,42.66017595,0.22790705,1.355640451,0.049666573,7.893740562,2.386050474
44018,2,490.8685428,104.4912222,53.79641915,287.3626841,14.55916213,79.74099179,49.30761616,-68.89429886,0.487249053,16.3936795,62.91609876,52.50101388,18.4,29,18.7,740,420,200,94,2.081564768,20.70964691,6.965869757,0.59049519,59.31485905,11.61511106,34.60164508,1.800991811,20.76376192,26.44995014,16.3936795,5.882345733,9.586369424,4.298836764,42.93758274,0.227051235,1.347318407,0.050067614,7.895695407,2.382975097
44019,2,490.5207736,104.4829804,53.8159937,287.3060017,14.53316165,81.03382956,49.47253412,-68.80339755,0.464372019,16.47619027,63.58415192,52.96850013,17.4,29,20.1,740,420,200,94,2.093685887,20.64957378,7.003221526,0.590208116,58.81819965,11.38047745,34.77431922,1.977326096,20.73849036,26.29404907,16.47619027,5.925483035,9.609640462,4.403807709,42.9623337,0.216668093,1.372949091,0.049995639,7.728916756,2.423718119
44020,2,492.9324875,104.4570534,53.79641915,289.2321092,14.50416997,80.57145876,49.50454916,-68.78273423,0.46055088,15.93663533,62.8241023,51.61171506,18.4,29,18.4,800,450,200,48,2.12570809,20.59319639,6.942670065,0.600966945,59.08080816,11.514608,35.20944387,2.00872113,20.57139981,26.1727156,15.93663533,5.942679884,9.440406382,4.249644786,43.27627417,0.225838891,1.392559953,0.049994589,7.776388468,2.381080651
44021,2,494.5300335,104.4678315,53.41519194,290.5203072,14.53379874,80.21597344,49.20160469,-68.9337695,0.47664833,16.03626414,62.63996968,51.96387616,17.5,29,20.2,800,450,200,48,2.157180014,20.4694708,7.0588636,0.592120793,59.12865219,11.41951349,35.67096864,1.781848222,20.83653444,26.50458256,16.03626414,4.999022692,8.690266016,3.650963738,43.04570761,0.229204947,1.380605578,0.049859538,8.002029711,2.371569906
44022,2,491.8792685,104.4782747,53.8159937,288.3298479,14.48344423,81.22340654,49.62065478,-68.760856,0.48000238,16.21970281,62.95479832,51.49698795,18.4,29,20.3,770,480,200,95,2.17671207,20.40947098,7.180598307,0.589276125,59.27218984,11.41671105,35.73320201,1.833689098,20.79481925,25.82057947,16.21970281,4.778852208,8.889424035,3.778102742,42.99564114,0.227497691,1.352252071,0.050338291,8.033286378,2.379312478
44023,2,490.6673384,104.4494973,53.8159937,287.0915121,14.52291856,80.51222149,49.67342234,-68.73728077,0.480054685,15.92434869,62.35997361,52.50101388,18.4,29,20.1,770,450,200,93,2.181935992,20.30610846,7.138059866,0.595773875,58.94335411,11.46910936,35.25629175,1.833821561,20.69768016,26.4847666,15.92434869,4.466599216,9.002366594,3.788979193,42.51022165,0.227319606,1.361300246,0.050422518,8.074037902,2.37588495
44024,2,490.9679927,104.4814001,53.58869594,288.4631117,14.61021605,84.09684574,50.10133459,-68.52190766,0.480917519,16.42496112,62.60169336,52,18.4,29,20.1,770,460,200,96,2.219176128,20.63310399,7.446977165,0.622446451,58.98976981,11.28680941,35.42823957,1.932246884,20.79212152,27.4546201,16.42496112,4.436369296,9.030203235,3.531180242,42.43847271,0.228044521,1.374556965,0.05017702,8.284824598,2.376056807
44025,2,491.5828092,104.4831689,51.3976428,289.3881791,14.73202734,86.45192193,50.28591922,-68.42793645,0.47928663,16.64800307,61.33734987,51.96387616,17.5,29,20.2,800,420,200,95,2.197776325,20.51566998,7.767864814,0.624017777,58.2181291,11.12590011,35.54546974,2.052735586,20.8280803,28.4753641,16.64800307,4.684555802,9.382717269,3.774491113,42.09730816,0.228865529,1.385839936,0.050238755,8.545806367,2.367811657
44026,2,491.2374425,104.5116305,53.41519194,288.786581,14.70534527,83.34839876,49.83639074,-68.62739642,0.480287563,16.78476447,63.58824239,52.39180319,18.1,29,20.3,800,420,200,95,2.154230534,20.14064485,7.912946887,0.605751162,57.62758704,11.01575302,35.54810469,1.83036235,21.04330275,29.32150396,16.78476447,5.298008155,10.21685846,3.942217426,41.51920338,0.227403836,1.358148215,0.049755226,8.479079678,2.416411961
44027,2,489.0667044,104.5268182,53.79641915,286.3141508,14.61543277,82.21689814,49.48381779,-68.79768856,0.479733772,16.17005784,63.6910237,52.96850013,18.1,29,21.6,800,420,200,95,2.111105095,19.99118818,7.42574167,0.592696236,58.55076963,11.10087155,35.47563058,1.834761069,21.19760768,29.58102778,16.17005784,5.472209925,10.42891342,4.08796591,42.22356168,0.227325745,1.348518062,0.049859538,8.440611748,2.424823211
44028,2,489.1016789,104.4732793,53.00696764,286.3583246,14.55584004,82.4426808,49.66010161,-68.73538964,0.47980022,16.13522734,63.16913974,51.92782509,18.1,29,20.7,800,420,200,95,2.138342311,20.30359398,7.097279065,0.604170995,58.85631603,11.18459786,35.4741079,1.817592881,21.23302603,29.37469855,16.13522734,7.528083238,11.38535279,5.038979095,42.09709101,0.227533174,1.351072503,0.049940447,8.520355445,2.40710864
44029,2,487.1132544,104.5136794,53.58869594,285.5527394,14.7447051,84.35045365,49.81175078,-68.68161014,0.480720445,15.28449532,62.52148877,52.82296924,18.1,29,20.7,800,400,200,90,2.157359364,20.31702387,7.362073598,0.604457815,58.16545194,11.07671808,34.91742571,1.769910401,21.80200817,30.85668477,15.28449532,7.630923787,10.66316832,6.112935967,41.46511593,0.226939395,1.347022246,0.050245941,8.188842372,2.416629649
44030,2,489.6331068,104.5024961,53.41519194,287.094545,14.61918425,82.77025977,49.70928757,-68.72395623,0.452141884,15.06988942,63.15353207,52.50101388,18,29,20.6,750,450,200,95,2.151910786,20.10705092,7.45309483,0.612670673,57.79949753,10.92161522,35.15674558,1.710493467,20.99277796,30.0687458,15.06988942,7.309838331,9.865550389,6.246536478,42.63530476,0.226767268,1.375615369,0.050041873,8.034136792,2.413465885
44031,2,489.5488619,104.5049298,53.8159937,287.2605989,14.62724144,83.83315726,50.04387647,-68.57440923,0.449679364,14.92018321,62.89870822,52.50101388,18.1,29,20.7,780,460,200,95,2.042926138,20.88635007,7.515157862,0.664214943,58.17596283,10.90385572,34.44933119,1.615483468,20.37992975,29.60754548,14.92018321,7.488747531,9.328892561,6.929713795,43.66772143,0.228220971,1.399630799,0.049928187,7.982501659,2.424823211
44032,2,488.9416309,104.5225316,53.8159937,286.7319506,14.54223345,86.8524775,50.52600452,-68.35326081,0.448736731,16.35003452,63.06716201,52.82296924,18.2,29,21.15,800,450,200,48,1.988507998,20.83338262,7.997134624,0.68341899,58.4183729,11.11225896,34.45802044,1.75433086,20.94604878,30.67695834,16.35003452,8.675200621,9.590994442,6.908843339,42.36557843,0.227719675,1.415252815,0.05005875,8.219087741,2.425098059
