Index,Entry-Date,Entry-Weekday,Entry-Time,Entry-Price,Quantity,Instrument-Kind,StrikePrice,Position,ExitDate,Exit-Weekday,ExitTime,ExitPrice,P/L,P/L-Percentage,ExpiryDate,Remarks,Highest-From-Entry-To-Exit,Lowest-From-Entry-To-Exit
304,26-03-2019,,09:25:00,29361.35,,,,,26-03-2019,,15:19:00,29888.7,767.25,,,Exit Condition Met For Trade,29933.95,29351.8
304.1,26-03-2019,Tuesday,09:25:00,155.9,15,CE,29400,Sell,26-03-2019,Tuesday,10:18:00,227.9,-1080,-46.18345093,28-03-2019,Stop Loss Hit,227.9,152.1
304.2,26-03-2019,Tuesday,09:25:00,151.1,15,PE,29400,Sell,26-03-2019,Tuesday,15:19:00,27.95,1847.25,81.50231635,28-03-2019,Exit Condition Met For Trade,155.8,25
305,27-03-2019,,09:25:00,30083.7,,,,,27-03-2019,,10:45:00,30149.35,-1125,,,,30160.45,29965.55
305.1,27-03-2019,Wednesday,09:25:00,180.8,15,CE,30100,Sell,27-03-2019,Wednesday,10:45:00,197.8,-255,-9.402654867,28-03-2019,Stop Loss Hit,210,122.6
305.2,27-03-2019,Wednesday,09:25:00,137.1,15,PE,30100,Sell,27-03-2019,Wednesday,09:39:00,195.1,-870,-42.30488694,28-03-2019,Stop Loss Hit,196.85,119.5
306,28-03-2019,,09:25:00,30073.6,,,,,28-03-2019,,15:19:00,30426.8,864.75,,,Exit Condition Met For Trade,30496.05,30029.2
306.1,28-03-2019,Thursday,09:25:00,66.2,15,CE,30100,Sell,28-03-2019,Thursday,09:56:00,124.2,-870,-87.61329305,28-03-2019,Stop Loss Hit,137,48.4
306.2,28-03-2019,Thursday,09:25:00,115.8,15,PE,30100,Sell,28-03-2019,Thursday,15:19:00,0.15,1734.75,99.87046632,28-03-2019,Exit Condition Met For Trade,136.65,0.1
307,29-03-2019,,09:25:00,30476.55,,,,,29-03-2019,,13:23:00,30385.1,-615,,,,30499.15,30235.9
307.1,29-03-2019,Friday,09:25:00,357.6,15,CE,30500,Sell,29-03-2019,Friday,13:23:00,335.6,330,6.15212528,04-04-2019,Stop Loss Hit,376.05,260.05
307.2,29-03-2019,Friday,09:25:00,299.65,15,PE,30500,Sell,29-03-2019,Friday,09:36:00,362.65,-945,-21.02452862,04-04-2019,Stop Loss Hit,368.15,287
308,01-04-2019,,09:25:00,30632.7,,,,,01-04-2019,,14:45:00,30494.1,-390,,,,30648.1,30453.85
308.1,01-04-2019,Monday,09:25:00,313.75,15,CE,30600,Sell,01-04-2019,Monday,14:04:00,311.75,30,0.637450199,04-04-2019,Stop Loss Hit,319,235.9
308.2,01-04-2019,Monday,09:25:00,249.3,15,PE,30600,Sell,01-04-2019,Monday,14:45:00,277.3,-420,-11.23144805,04-04-2019,Stop Loss Hit,313.15,201.5
309,02-04-2019,,09:25:00,30212.8,,,,,02-04-2019,,14:15:00,30204.1,-435,,,,30407.8,30168.6
309.1,02-04-2019,Tuesday,09:25:00,273.6,15,CE,30200,Sell,02-04-2019,Tuesday,09:36:00,326.6,-795,-19.37134503,04-04-2019,Stop Loss Hit,328.2,251.25
309.2,02-04-2019,Tuesday,09:25:00,228.65,15,PE,30200,Sell,02-04-2019,Tuesday,14:15:00,204.65,360,10.49639187,04-04-2019,Stop Loss Hit,242,129.5
310,03-04-2019,,09:25:00,30556.9,,,,,03-04-2019,,15:19:00,30057.35,1627.5,,,Exit Condition Met For Trade,30589.85,30036.25
310.1,03-04-2019,Wednesday,09:25:00,185.85,15,CE,30600,Sell,03-04-2019,Wednesday,15:19:00,29.35,2347.5,84.20769438,04-04-2019,Exit Condition Met For Trade,198,25.3
310.2,03-04-2019,Wednesday,09:25:00,178.8,15,PE,30600,Sell,03-04-2019,Wednesday,14:09:00,226.8,-720,-26.84563758,04-04-2019,Stop Loss Hit,258,150.95
311,04-04-2019,,09:25:00,30070.4,,,,,04-04-2019,,12:21:00,30163.15,-550.5,,,,30204.95,29911.9
311.1,04-04-2019,Thursday,09:25:00,130.3,15,CE,30100,Sell,04-04-2019,Thursday,12:21:00,124,94.5,4.834996163,04-04-2019,Stop Loss Hit,175.15,36
311.2,04-04-2019,Thursday,09:25:00,106.7,15,PE,30100,Sell,04-04-2019,Thursday,11:55:00,149.7,-645,-40.29990628,04-04-2019,Stop Loss Hit,159.5,74.25
312,05-04-2019,,09:25:00,30085.35,,,,,05-04-2019,,15:16:00,30074.25,-345,,,,30119.55,29850
312.1,05-04-2019,Friday,09:25:00,284.25,15,CE,30100,Sell,05-04-2019,Friday,15:16:00,245.25,585,13.72031662,11-04-2019,Stop Loss Hit,307.75,170
312.2,05-04-2019,Friday,09:25:00,206.3,15,PE,30100,Sell,05-04-2019,Friday,11:14:00,268.3,-930,-30.05332041,11-04-2019,Stop Loss Hit,278.5,192.7
313,08-04-2019,,09:25:00,30135.8,,,,,08-04-2019,,15:19:00,29858.05,1179.75,,,Exit Condition Met For Trade,30184.45,29716.6
313.1,08-04-2019,Monday,09:25:00,249,15,CE,30100,Sell,08-04-2019,Monday,15:19:00,109.35,2094.75,56.08433735,11-04-2019,Exit Condition Met For Trade,266.3,73
313.2,08-04-2019,Monday,09:25:00,172.75,15,PE,30100,Sell,08-04-2019,Monday,13:03:00,233.75,-915,-35.31114327,11-04-2019,Stop Loss Hit,234.65,158.55
314,09-04-2019,,09:25:00,29826.35,,,,,09-04-2019,,11:05:00,29741,-1125,,,,29933.15,29740.2
314.1,09-04-2019,Tuesday,09:25:00,200.6,15,CE,29800,Sell,09-04-2019,Tuesday,09:53:00,254.6,-810,-26.91924227,11-04-2019,Stop Loss Hit,268.4,179.55
314.2,09-04-2019,Tuesday,09:25:00,174.7,15,PE,29800,Sell,09-04-2019,Tuesday,11:05:00,195.7,-315,-12.02060675,11-04-2019,Stop Loss Hit,208.05,120.05
315,10-04-2019,,09:25:00,30098.95,,,,,10-04-2019,,13:05:00,30095.2,-495,,,,30155.75,29926.25
315.1,10-04-2019,Wednesday,09:25:00,193,15,CE,30100,Sell,10-04-2019,Wednesday,13:05:00,199,-90,-3.10880829,11-04-2019,Stop Loss Hit,224.4,123.5
315.2,10-04-2019,Wednesday,09:25:00,156.25,15,PE,30100,Sell,10-04-2019,Wednesday,11:39:00,183.25,-405,-17.28,11-04-2019,Stop Loss Hit,186.75,107.5
316,11-04-2019,,09:25:00,29797.5,,,,,11-04-2019,,15:19:00,29788.05,308.25,,,Exit Condition Met For Trade,29825.45,29640.25
316.1,11-04-2019,Thursday,09:25:00,90.1,15,CE,29800,Sell,11-04-2019,Thursday,15:19:00,0.55,1343.25,99.38956715,11-04-2019,Exit Condition Met For Trade,92,0.3
316.2,11-04-2019,Thursday,09:25:00,81.9,15,PE,29800,Sell,11-04-2019,Thursday,11:15:00,150.9,-1035,-84.24908425,11-04-2019,Stop Loss Hit,155,75.65
317,12-04-2019,,09:25:00,29785.2,,,,,12-04-2019,,15:19:00,29931.85,1035,,,Exit Condition Met For Trade,30000.95,29707
317.1,12-04-2019,Friday,09:25:00,259.5,15,CE,29800,Sell,12-04-2019,Friday,13:55:00,279.5,-300,-7.707129094,18-04-2019,Stop Loss Hit,289.85,204.05
317.2,12-04-2019,Friday,09:25:00,207.1,15,PE,29800,Sell,12-04-2019,Friday,15:19:00,118.1,1335,42.9744085,18-04-2019,Exit Condition Met For Trade,239.3,97
318,15-04-2019,,09:25:00,30027.5,,,,,15-04-2019,,15:19:00,30093.2,-138.75,,,Exit Condition Met For Trade,30163.1,30007.9
318.1,15-04-2019,Monday,09:25:00,211.5,15,CE,30000,Sell,15-04-2019,Monday,10:46:00,268.5,-855,-26.95035461,18-04-2019,Stop Loss Hit,270,193.2
318.2,15-04-2019,Monday,09:25:00,158.15,15,PE,30000,Sell,15-04-2019,Monday,15:19:00,110.4,716.25,30.19285488,18-04-2019,Exit Condition Met For Trade,167,91.35
319,16-04-2019,,09:25:00,30302.45,,,,,16-04-2019,,15:19:00,30530.15,510.75,,,Exit Condition Met For Trade,30590.95,30289.8
319.1,16-04-2019,Tuesday,09:25:00,126.55,15,CE,30300,Sell,16-04-2019,Tuesday,10:17:00,199.55,-1095,-57.6847096,18-04-2019,Stop Loss Hit,200,124
319.2,16-04-2019,Tuesday,09:25:00,136.75,15,PE,30300,Sell,16-04-2019,Tuesday,15:19:00,29.7,1605.75,78.28153565,18-04-2019,Exit Condition Met For Trade,138.15,26.6
320,18-04-2019,,09:25:00,30601.15,,,,,18-04-2019,,15:19:00,30181.4,69.75,,,Exit Condition Met For Trade,30604.6,30178.35
320.1,18-04-2019,Thursday,09:25:00,74.7,15,CE,30600,Sell,18-04-2019,Thursday,15:19:00,0.05,1119.75,99.9330656,18-04-2019,Exit Condition Met For Trade,76.8,0.05
320.2,18-04-2019,Thursday,09:25:00,76.45,15,PE,30600,Sell,18-04-2019,Thursday,09:44:00,146.45,-1050,-91.56311315,18-04-2019,Stop Loss Hit,159.5,71.2
321,22-04-2019,,09:25:00,30008.3,,,,,22-04-2019,,15:19:00,29696.95,1275.75,,,Exit Condition Met For Trade,30018.5,29669.65
321.1,22-04-2019,Monday,09:25:00,219.5,15,CE,30000,Sell,22-04-2019,Monday,15:19:00,108.45,1665.75,50.59225513,25-04-2019,Exit Condition Met For Trade,232.9,101.8
321.2,22-04-2019,Monday,09:25:00,233.15,15,PE,30000,Sell,22-04-2019,Monday,12:48:00,259.15,-390,-11.15161913,25-04-2019,Stop Loss Hit,267,184.1
322,23-04-2019,,09:25:00,29880.25,,,,,23-04-2019,,15:19:00,29472.1,1421.25,,,Exit Condition Met For Trade,29902.95,29455.45
322.1,23-04-2019,Tuesday,09:25:00,187,15,CE,29900,Sell,23-04-2019,Tuesday,15:19:00,46.25,2111.25,75.26737968,25-04-2019,Exit Condition Met For Trade,199.75,42.95
322.2,23-04-2019,Tuesday,09:25:00,199.55,15,PE,29900,Sell,23-04-2019,Tuesday,09:59:00,245.55,-690,-23.0518667,25-04-2019,Stop Loss Hit,249.85,169.95
323,24-04-2019,,09:25:00,29567.6,,,,,24-04-2019,,13:57:00,29579.15,-840,,,,29601.7,29435.05
323.1,24-04-2019,Wednesday,09:25:00,147.9,15,CE,29600,Sell,24-04-2019,Wednesday,13:57:00,136.9,165,7.437457742,25-04-2019,Stop Loss Hit,150,61.7
323.2,24-04-2019,Wednesday,09:25:00,144.3,15,PE,29600,Sell,24-04-2019,Wednesday,13:17:00,211.3,-1005,-46.43104643,25-04-2019,Stop Loss Hit,230,135.45
324,25-04-2019,,09:25:00,29961.8,,,,,25-04-2019,,15:19:00,29518.7,741,,,Exit Condition Met For Trade,30057.7,29514.3
324.1,25-04-2019,Thursday,09:25:00,63.7,15,CE,30000,Sell,25-04-2019,Thursday,15:19:00,0.3,951,99.52904239,25-04-2019,Exit Condition Met For Trade,115,0.25
324.2,25-04-2019,Thursday,09:25:00,114,15,PE,30000,Sell,25-04-2019,Thursday,12:39:00,128,-210,-12.28070175,25-04-2019,Stop Loss Hit,150.75,53
325,26-04-2019,,09:25:00,29626.25,,,,,26-04-2019,,15:19:00,30031.65,1480.5,,,Exit Condition Met For Trade,30048.2,29563.15
325.1,26-04-2019,Friday,09:25:00,241,15,CE,29600,Sell,26-04-2019,Friday,13:46:00,269,-420,-11.61825726,02-05-2019,Stop Loss Hit,272.25,193.45
325.2,26-04-2019,Friday,09:25:00,178,15,PE,29600,Sell,26-04-2019,Friday,15:19:00,51.3,1900.5,71.17977528,02-05-2019,Exit Condition Met For Trade,195,47.7
326,30-04-2019,,09:25:00,29771.1,,,,,30-04-2019,,14:08:00,29741.85,-480,,,,29781.55,29550.05
326.1,30-04-2019,Tuesday,09:25:00,186.9,15,CE,29800,Sell,30-04-2019,Tuesday,14:08:00,149.9,555,19.79668272,02-05-2019,Stop Loss Hit,195.65,74.15
326.2,30-04-2019,Tuesday,09:25:00,147.85,15,PE,29800,Sell,30-04-2019,Tuesday,09:51:00,216.85,-1035,-46.6689212,02-05-2019,Stop Loss Hit,228.35,141.5
327,02-05-2019,,09:25:00,29683.9,,,,,02-05-2019,,15:19:00,29710.8,444.75,,,Exit Condition Met For Trade,29919.35,29638.8
327.1,02-05-2019,Thursday,09:25:00,87.8,15,CE,29700,Sell,02-05-2019,Thursday,09:44:00,157.8,-1050,-79.72665148,02-05-2019,Stop Loss Hit,170.9,82.45
327.2,02-05-2019,Thursday,09:25:00,100.4,15,PE,29700,Sell,02-05-2019,Thursday,15:19:00,0.75,1494.75,99.25298805,02-05-2019,Exit Condition Met For Trade,102.35,0.65
328,03-05-2019,,09:25:00,29884.9,,,,,03-05-2019,,15:19:00,29953.55,174.75,,,Exit Condition Met For Trade,30121.75,29835.6
328.1,03-05-2019,Friday,09:25:00,228.35,15,CE,29900,Sell,03-05-2019,Friday,12:34:00,292.35,-960,-28.0271513,09-05-2019,Stop Loss Hit,294,217
328.2,03-05-2019,Friday,09:25:00,250.65,15,PE,29900,Sell,03-05-2019,Friday,15:19:00,175,1134.75,30.18152803,09-05-2019,Exit Condition Met For Trade,262,130
329,06-05-2019,,09:25:00,29607.2,,,,,06-05-2019,,15:19:00,29610.9,-571.5,,,Exit Condition Met For Trade,29757.4,29543.7
329.1,06-05-2019,Monday,09:25:00,245,15,CE,29600,Sell,06-05-2019,Monday,12:53:00,318,-1095,-29.79591837,09-05-2019,Stop Loss Hit,318.9,242.2
329.2,06-05-2019,Monday,09:25:00,196.9,15,PE,29600,Sell,06-05-2019,Monday,15:19:00,162,523.5,17.72473337,09-05-2019,Exit Condition Met For Trade,202.15,131.75
330,07-05-2019,,09:25:00,29753.35,,,,,07-05-2019,,15:19:00,29265.25,1640.25,,,Exit Condition Met For Trade,29832.4,29244.25
330.1,07-05-2019,Tuesday,09:25:00,185.95,15,CE,29800,Sell,07-05-2019,Tuesday,15:19:00,40.6,2180.25,78.1661737,09-05-2019,Exit Condition Met For Trade,204,35.95
330.2,07-05-2019,Tuesday,09:25:00,202.35,15,PE,29800,Sell,07-05-2019,Tuesday,13:28:00,238.35,-540,-17.79095626,09-05-2019,Stop Loss Hit,244.45,163.15
331,08-05-2019,,09:25:00,29212.4,,,,,08-05-2019,,13:29:00,29158.4,-345,,,,29239,29035.35
331.1,08-05-2019,Wednesday,09:25:00,195.85,15,CE,29200,Sell,08-05-2019,Wednesday,13:29:00,176.85,285,9.701302017,09-05-2019,Stop Loss Hit,210,101.25
331.2,08-05-2019,Wednesday,09:25:00,143.15,15,PE,29200,Sell,08-05-2019,Wednesday,12:50:00,185.15,-630,-29.3398533,09-05-2019,Stop Loss Hit,205,110
332,09-05-2019,,09:25:00,28868.65,,,,,09-05-2019,,15:19:00,28899.05,1410.75,,,Exit Condition Met For Trade,29040.3,28784.65
332.1,09-05-2019,Thursday,09:25:00,103.15,15,CE,28900,Sell,09-05-2019,Thursday,14:42:00,94.15,135,8.725157538,09-05-2019,Stop Loss Hit,157.95,18.25
332.2,09-05-2019,Thursday,09:25:00,86.6,15,PE,28900,Sell,09-05-2019,Thursday,15:19:00,1.55,1275.75,98.21016166,09-05-2019,Exit Condition Met For Trade,118.55,1.5
333,10-05-2019,,09:25:00,29036.5,,,,,10-05-2019,,11:14:00,29088.9,-855,,,,29107.35,28900.1
333.1,10-05-2019,Friday,09:25:00,319.85,15,CE,29000,Sell,10-05-2019,Friday,11:14:00,331.85,-180,-3.751758637,16-05-2019,Stop Loss Hit,348,256.8
333.2,10-05-2019,Friday,09:25:00,252.45,15,PE,29000,Sell,10-05-2019,Friday,09:44:00,297.45,-675,-17.82531194,16-05-2019,Stop Loss Hit,298.4,222.05
334,13-05-2019,,09:25:00,28970.9,,,,,13-05-2019,,15:19:00,28629.65,1536,,,Exit Condition Met For Trade,29037,28621.1
334.1,13-05-2019,Monday,09:25:00,243.25,15,CE,29000,Sell,13-05-2019,Monday,15:19:00,109.85,2001,54.84069887,16-05-2019,Exit Condition Met For Trade,253.85,105
334.2,13-05-2019,Monday,09:25:00,275.35,15,PE,29000,Sell,13-05-2019,Monday,13:48:00,306.35,-465,-11.2583984,16-05-2019,Stop Loss Hit,315.35,231.25
335,14-05-2019,,09:25:00,28707.25,,,,,14-05-2019,,15:01:00,28772.3,750,,,,29058.3,28605.35
335.1,14-05-2019,Tuesday,09:25:00,246,15,CE,28700,Sell,14-05-2019,Tuesday,13:17:00,269,-345,-9.349593496,16-05-2019,Stop Loss Hit,272,193.5
335.2,14-05-2019,Tuesday,09:25:00,207.5,15,PE,28700,Sell,14-05-2019,Tuesday,15:01:00,134.5,1095,35.18072289,16-05-2019,Stop Loss Hit,222.5,58.6
336,15-05-2019,,09:25:00,28959.25,,,,,15-05-2019,,15:19:00,28608.85,1110,,,Exit Condition Met For Trade,28983.15,28572.5
336.1,15-05-2019,Wednesday,09:25:00,151,15,CE,29000,Sell,15-05-2019,Wednesday,15:19:00,16,2025,89.40397351,16-05-2019,Exit Condition Met For Trade,153.4,14
336.2,15-05-2019,Wednesday,09:25:00,164.25,15,PE,29000,Sell,15-05-2019,Wednesday,12:46:00,225.25,-915,-37.13850837,16-05-2019,Stop Loss Hit,252.25,150.05
337,16-05-2019,,09:25:00,28596.6,,,,,16-05-2019,,15:19:00,28935.9,1017,,,Exit Condition Met For Trade,28947.6,28525.45
337.1,16-05-2019,Thursday,09:25:00,91.65,15,CE,28600,Sell,16-05-2019,Thursday,13:54:00,118.65,-405,-29.4599018,16-05-2019,Stop Loss Hit,120,43.05
337.2,16-05-2019,Thursday,09:25:00,94.9,15,PE,28600,Sell,16-05-2019,Thursday,15:19:00,0.1,1422,99.89462592,16-05-2019,Exit Condition Met For Trade,123.85,0.05
338,17-05-2019,,09:25:00,29025.3,,,,,17-05-2019,,14:25:00,29217.7,735,,,,29315.85,28922.2
338.1,17-05-2019,Friday,09:25:00,745.05,15,CE,29000,Sell,17-05-2019,Friday,12:04:00,730.05,225,2.013287699,23-05-2019,Stop Loss Hit,762.95,655.05
338.2,17-05-2019,Friday,09:25:00,684.55,15,PE,29000,Sell,17-05-2019,Friday,14:25:00,650.55,510,4.966766489,23-05-2019,Stop Loss Hit,724.95,575
339,20-05-2019,,09:25:00,30281.05,,,,,20-05-2019,,10:48:00,30325.35,570,,,,30459,30111.2
339.1,20-05-2019,Monday,09:25:00,595,15,CE,30300,Sell,20-05-2019,Monday,10:01:00,575,300,3.361344538,23-05-2019,Stop Loss Hit,595,499.15
339.2,20-05-2019,Monday,09:25:00,633.4,15,PE,30300,Sell,20-05-2019,Monday,10:48:00,615.4,270,2.841806126,23-05-2019,Stop Loss Hit,694.6,540
340,21-05-2019,,09:25:00,30880.3,,,,,21-05-2019,,10:03:00,30827.9,-840,,,,30885.65,30644.7
340.1,21-05-2019,Tuesday,09:25:00,596.6,15,CE,30900,Sell,21-05-2019,Tuesday,10:03:00,583.6,195,2.179014415,23-05-2019,Stop Loss Hit,596.6,508.5
340.2,21-05-2019,Tuesday,09:25:00,582.65,15,PE,30900,Sell,21-05-2019,Tuesday,09:31:00,651.65,-1035,-11.84244401,23-05-2019,Stop Loss Hit,667.05,575.9
341,22-05-2019,,09:25:00,30438.85,,,,,22-05-2019,,10:17:00,30421.85,-1605,,,,30444.55,30303.15
341.1,22-05-2019,Wednesday,09:25:00,668.75,15,CE,30400,Sell,22-05-2019,Wednesday,10:17:00,704.75,-540,-5.38317757,23-05-2019,Stop Loss Hit,709.95,629.05
341.2,22-05-2019,Wednesday,09:25:00,580.05,15,PE,30400,Sell,22-05-2019,Wednesday,09:52:00,651.05,-1065,-12.24032411,23-05-2019,Stop Loss Hit,652.25,575.75
342,23-05-2019,,09:25:00,31204.45,,,,,23-05-2019,,09:52:00,31340.8,1545,,,,31342.45,31111.05
342.1,23-05-2019,Thursday,09:25:00,428.1,15,CE,31200,Sell,23-05-2019,Thursday,09:52:00,362.1,990,15.41695865,23-05-2019,Stop Loss Hit,449.6,286.85
342.2,23-05-2019,Thursday,09:25:00,364.25,15,PE,31200,Sell,23-05-2019,Thursday,09:42:00,327.25,555,10.15785861,23-05-2019,Stop Loss Hit,368.35,251.45
343,24-05-2019,,09:25:00,30709.35,,,,,24-05-2019,,11:09:00,30720.6,-840,,,,30735.65,30564.4
343.1,24-05-2019,Friday,09:25:00,313.8,15,CE,30700,Sell,24-05-2019,Friday,11:09:00,301.8,180,3.824091778,30-05-2019,Stop Loss Hit,316,226.25
343.2,24-05-2019,Friday,09:25:00,284.95,15,PE,30700,Sell,24-05-2019,Friday,09:35:00,352.95,-1020,-23.86383576,30-05-2019,Stop Loss Hit,353.45,277.45
344,27-05-2019,,09:25:00,31373.4,,,,,27-05-2019,,15:19:00,31628.6,1068,,,Exit Condition Met For Trade,31700.75,31315.05
344.1,27-05-2019,Monday,09:25:00,252.25,15,CE,31400,Sell,27-05-2019,Monday,11:28:00,291.25,-585,-15.46085233,30-05-2019,Stop Loss Hit,300,215.4
344.2,27-05-2019,Monday,09:25:00,269.8,15,PE,31400,Sell,27-05-2019,Monday,15:19:00,159.6,1653,40.84507042,30-05-2019,Exit Condition Met For Trade,296.05,130
345,28-05-2019,,09:25:00,31665.95,,,,,28-05-2019,,15:05:00,31572.3,60,,,,31700.9,31328.6
345.1,28-05-2019,Tuesday,09:25:00,199,15,CE,31700,Sell,28-05-2019,Tuesday,15:05:00,135,960,32.16080402,30-05-2019,Stop Loss Hit,207.9,59.6
345.2,28-05-2019,Tuesday,09:25:00,246.8,15,PE,31700,Sell,28-05-2019,Tuesday,09:36:00,306.8,-900,-24.31118314,30-05-2019,Stop Loss Hit,317.85,231.4
346,29-05-2019,,09:25:00,31468.25,,,,,29-05-2019,,15:19:00,31299.4,659.25,,,Exit Condition Met For Trade,31491.7,31257.9
346.1,29-05-2019,Wednesday,09:25:00,146.3,15,CE,31500,Sell,29-05-2019,Wednesday,15:19:00,53.35,1394.25,63.53383459,30-05-2019,Exit Condition Met For Trade,158.3,42.45
346.2,29-05-2019,Wednesday,09:25:00,165.65,15,PE,31500,Sell,29-05-2019,Wednesday,12:58:00,214.65,-735,-29.58044069,30-05-2019,Stop Loss Hit,218,139.25
347,30-05-2019,,09:25:00,31272.6,,,,,30-05-2019,,15:19:00,31533.25,390,,,Exit Condition Met For Trade,31619.25,31268.15
347.1,30-05-2019,Thursday,09:25:00,87.7,15,CE,31300,Sell,30-05-2019,Thursday,10:14:00,160.7,-1095,-83.23831243,30-05-2019,Stop Loss Hit,163.15,84.9
347.2,30-05-2019,Thursday,09:25:00,99.2,15,PE,31300,Sell,30-05-2019,Thursday,15:19:00,0.2,1485,99.7983871,30-05-2019,Exit Condition Met For Trade,104.45,0.2
348,31-05-2019,,09:25:00,31752.45,,,,,31-05-2019,,12:01:00,30649.55,2205,,,,31783.6,30623.05
348.1,31-05-2019,Friday,09:25:00,253,15,CE,31800,Sell,31-05-2019,Friday,12:01:00,53,3000,79.0513834,06-06-2019,Target Hit,264.3,32.05
348.2,31-05-2019,Friday,09:25:00,320,15,PE,31800,Sell,31-05-2019,Friday,11:46:00,373,-795,-16.5625,06-06-2019,Stop Loss Hit,386,298
349,03-06-2019,,09:25:00,31435.1,,,,,03-06-2019,,13:36:00,31395.05,-195,,,,31568.75,31339.75
349.1,03-06-2019,Monday,09:25:00,229.7,15,CE,31400,Sell,03-06-2019,Monday,11:23:00,264.7,-525,-15.237266,06-06-2019,Stop Loss Hit,268.95,188.85
349.2,03-06-2019,Monday,09:25:00,270,15,PE,31400,Sell,03-06-2019,Monday,13:36:00,248,330,8.148148148,06-06-2019,Stop Loss Hit,294.95,172.05
350,04-06-2019,,09:25:00,31595.45,,,,,04-06-2019,,15:04:00,31561.55,-195,,,,31752.7,31535
350.1,04-06-2019,Tuesday,09:25:00,200.6,15,CE,31600,Sell,04-06-2019,Tuesday,12:52:00,235.6,-525,-17.44765703,06-06-2019,Stop Loss Hit,258.2,160
350.2,04-06-2019,Tuesday,09:25:00,191.4,15,PE,31600,Sell,04-06-2019,Tuesday,15:04:00,169.4,330,11.49425287,06-06-2019,Stop Loss Hit,210.9,93.65
351,06-06-2019,,09:25:00,31480.05,,,,,06-06-2019,,15:19:00,30861.05,933.75,,,Exit Condition Met For Trade,31489.7,30800.8
351.1,06-06-2019,Thursday,09:25:00,127.4,15,CE,31500,Sell,06-06-2019,Thursday,15:19:00,0.15,1908.75,99.8822606,06-06-2019,Exit Condition Met For Trade,129.35,0.1
351.2,06-06-2019,Thursday,09:25:00,112.95,15,PE,31500,Sell,06-06-2019,Thursday,12:09:00,177.95,-975,-57.54758743,06-06-2019,Stop Loss Hit,184.5,102.25
352,07-06-2019,,09:25:00,30779.6,,,,,07-06-2019,,09:56:00,30835.55,-1365,,,,30844.5,30627.05
352.1,07-06-2019,Friday,09:25:00,259.65,15,CE,30800,Sell,07-06-2019,Friday,09:56:00,276.65,-255,-6.547275178,13-06-2019,Stop Loss Hit,287.2,201.6
352.2,07-06-2019,Friday,09:25:00,255.9,15,PE,30800,Sell,07-06-2019,Friday,09:30:00,329.9,-1110,-28.91754592,13-06-2019,Stop Loss Hit,370.35,254.1
353,10-06-2019,,09:25:00,31290.25,,,,,10-06-2019,,15:19:00,31029.15,786,,,Exit Condition Met For Trade,31314.8,30861.3
353.1,10-06-2019,Monday,09:25:00,211.25,15,CE,31300,Sell,10-06-2019,Monday,15:19:00,93.85,1761,55.5739645,13-06-2019,Exit Condition Met For Trade,219,68.1
353.2,10-06-2019,Monday,09:25:00,199.9,15,PE,31300,Sell,10-06-2019,Monday,09:45:00,264.9,-975,-32.51625813,13-06-2019,Stop Loss Hit,268.75,189.05
354,11-06-2019,,09:25:00,31079.55,,,,,11-06-2019,,15:19:00,31269.25,1486.5,,,Exit Condition Met For Trade,31399.35,30973.35
354.1,11-06-2019,Tuesday,09:25:00,189.2,15,CE,31100,Sell,11-06-2019,Tuesday,10:03:00,220.2,-465,-16.38477801,13-06-2019,Stop Loss Hit,224.5,145
354.2,11-06-2019,Tuesday,09:25:00,233.85,15,PE,31100,Sell,11-06-2019,Tuesday,15:19:00,103.75,1951.5,55.63395339,13-06-2019,Exit Condition Met For Trade,284.45,76.2
355,12-06-2019,,09:25:00,31119.7,,,,,12-06-2019,,15:19:00,30963.65,611.25,,,Exit Condition Met For Trade,31134.9,30911.45
355.1,12-06-2019,Wednesday,09:25:00,160.9,15,CE,31100,Sell,12-06-2019,Wednesday,15:19:00,56.15,1571.25,65.10254817,13-06-2019,Exit Condition Met For Trade,162.35,42.35
355.2,12-06-2019,Wednesday,09:25:00,139.4,15,PE,31100,Sell,12-06-2019,Wednesday,10:21:00,203.4,-960,-45.91104735,13-06-2019,Stop Loss Hit,205.95,127.55
356,13-06-2019,,09:25:00,30940.8,,,,,13-06-2019,,14:17:00,31002.3,-870,,,,31006.1,30638.25
356.1,13-06-2019,Thursday,09:25:00,92.25,15,CE,30900,Sell,13-06-2019,Thursday,14:17:00,81.25,165,11.92411924,13-06-2019,Stop Loss Hit,98.55,5.5
356.2,13-06-2019,Thursday,09:25:00,79.6,15,PE,30900,Sell,13-06-2019,Thursday,09:45:00,148.6,-1035,-86.68341709,13-06-2019,Stop Loss Hit,154.25,73.3
357,14-06-2019,,09:25:00,30895.4,,,,,14-06-2019,,15:19:00,30584.25,723,,,Exit Condition Met For Trade,30897.8,30508.95
357.1,14-06-2019,Friday,09:25:00,228.45,15,CE,30900,Sell,14-06-2019,Friday,15:19:00,106.25,1833,53.49091705,20-06-2019,Exit Condition Met For Trade,230.1,90.8
357.2,14-06-2019,Friday,09:25:00,271,15,PE,30900,Sell,14-06-2019,Friday,11:48:00,345,-1110,-27.30627306,20-06-2019,Stop Loss Hit,362.55,269.5
358,17-06-2019,,09:25:00,30514.1,,,,,17-06-2019,,15:19:00,30260.4,1360.5,,,Exit Condition Met For Trade,30542.5,30249.4
